date,strategy,strategy_label,strategy_description,top1_player,top1_team,top1_opponent,top1_probability,top1_bob_score,top1_expected_pa,top1_lineup_slot,top1_stop_count,top1_pickable,top1_publisher,top1_result_hit,top1_decision,top1_hit,top2_pair,top2_publisher_count,top2_pick1_player,top2_pick1_publisher,top2_pick1_hit,top2_pick2_player,top2_pick2_publisher,top2_pick2_hit,top2_decision,top2_any_hit,top2_both_hit
2026-05-11,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Brandon Nimmo,TEX,ARI,0.682242769181324,49.29,4.8,1.0,4,N,False,1,True,True,Brandon Nimmo + Jeremy Peña,1,Brandon Nimmo,False,1,Jeremy Peña,True,,False,False,False
2026-05-11,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jeremy Peña,HOU,SEA,0.6806618014564386,58.1,4.8,1.0,6,N,True,,False,False,Jeremy Peña + Brandon Nimmo,1,Jeremy Peña,True,,Brandon Nimmo,False,1,False,False,False
2026-05-11,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jeremy Peña,HOU,SEA,0.6806618014564386,58.1,4.8,1.0,6,N,True,,False,False,Jeremy Peña + Brandon Nimmo,1,Jeremy Peña,True,,Brandon Nimmo,False,1,False,False,False
2026-05-11,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Julio Rodríguez,SEA,HOU,0.65221270420206,65.82,4.6,2.8,7,N,False,1,True,True,Julio Rodríguez + Josh Naylor,1,Julio Rodríguez,False,1,Josh Naylor,True,0,True,True,False
2026-05-12,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Daylen Lile,WSN,CIN,0.7419678053930102,67.25,4.5,4.0,1,N,False,1,True,True,Daylen Lile + Brandon Lowe,0,Daylen Lile,False,1,Brandon Lowe,False,1,True,True,True
2026-05-12,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Daylen Lile,WSN,CIN,0.7419678053930102,67.25,4.5,4.0,1,N,False,1,True,True,Daylen Lile + Brandon Lowe,0,Daylen Lile,False,1,Brandon Lowe,False,1,True,True,True
2026-05-12,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Daylen Lile,WSN,CIN,0.7419678053930102,67.25,4.5,4.0,1,N,False,1,True,True,Daylen Lile + Brandon Lowe,0,Daylen Lile,False,1,Brandon Lowe,False,1,True,True,True
2026-05-12,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shohei Ohtani,LAD,SFG,0.7188861958540449,62.65,4.8,1.0,7,N,False,1,True,True,Shohei Ohtani + Daylen Lile,0,Shohei Ohtani,False,1,Daylen Lile,False,1,True,True,True
2026-05-12,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Brice Turang,MIL,SDP,0.7111495813172606,54.38,4.7,2.4,3,N,False,1,True,True,Brice Turang + Shohei Ohtani,0,Brice Turang,False,1,Shohei Ohtani,False,1,True,True,True
2026-05-12,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Yandy Díaz,TBR,TOR,0.7099309771741122,70.17,4.7,2.5,0,Y,True,0,True,False,Yandy Díaz + Daylen Lile,1,Yandy Díaz,True,0,Daylen Lile,False,1,True,True,False
2026-05-13,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Otto Lopez,MIA,MIN,0.7338256238047032,62.93,4.7,2.2,3,N,True,1,True,True,Otto Lopez + Shea Langeliers,1,Otto Lopez,True,1,Shea Langeliers,False,0,True,True,False
2026-05-13,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Otto Lopez,MIA,MIN,0.7338256238047032,62.93,4.7,2.2,3,N,True,1,True,True,Otto Lopez + Shea Langeliers,1,Otto Lopez,True,1,Shea Langeliers,False,0,True,True,False
2026-05-13,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Otto Lopez,MIA,MIN,0.7338256238047032,62.93,4.7,2.2,3,N,True,1,True,True,Otto Lopez + Shea Langeliers,1,Otto Lopez,True,1,Shea Langeliers,False,0,True,True,False
2026-05-13,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shea Langeliers,ATH,STL,0.7281882217013661,54.27,4.7,2.0,3,N,False,0,True,False,Shea Langeliers + Xavier Edwards,1,Shea Langeliers,False,0,Xavier Edwards,True,1,True,True,False
2026-05-13,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jeremy Peña,HOU,SEA,0.6820447108106243,56.48,4.8,1.0,4,N,True,,False,False,Jeremy Peña + Shea Langeliers,1,Jeremy Peña,True,,Shea Langeliers,False,0,False,False,False
2026-05-13,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Otto Lopez,MIA,MIN,0.7338256238047032,62.93,4.7,2.2,3,N,True,1,True,True,Otto Lopez + Trevor Story,1,Otto Lopez,True,1,Trevor Story,False,1,True,True,True
2026-05-14,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bobby Witt Jr.,KCR,CHW,0.7379692034055705,72.21,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jeremy Peña,2,Bobby Witt Jr.,True,1,Jeremy Peña,True,,False,False,False
2026-05-14,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,CHW,0.7379692034055705,72.21,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jeremy Peña,2,Bobby Witt Jr.,True,1,Jeremy Peña,True,,False,False,False
2026-05-14,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,CHW,0.7379692034055705,72.21,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jeremy Peña,2,Bobby Witt Jr.,True,1,Jeremy Peña,True,,False,False,False
2026-05-14,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jeremy Peña,HOU,SEA,0.7320803126614436,63.75,4.8,1.0,4,N,True,,False,False,Jeremy Peña + Carlos Correa,1,Jeremy Peña,True,,Carlos Correa,False,,False,False,False
2026-05-14,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jeremy Peña,HOU,SEA,0.7320803126614436,63.75,4.8,1.0,4,N,True,,False,False,Jeremy Peña + Luis Arraez,2,Jeremy Peña,True,,Luis Arraez,True,0,False,False,False
2026-05-14,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,CHW,0.7379692034055705,72.21,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Xavier Edwards,2,Bobby Witt Jr.,True,1,Xavier Edwards,True,0,True,True,False
2026-05-15,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Zach Neto,LAA,LAD,0.7607312457530214,39.07,4.7,2.0,10,N,False,1,True,True,Zach Neto + Nolan Schanuel,0,Zach Neto,False,1,Nolan Schanuel,False,0,True,True,False
2026-05-15,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Zach Neto,LAA,LAD,0.7607312457530214,39.07,4.7,2.0,10,N,False,1,True,True,Zach Neto + Nolan Schanuel,0,Zach Neto,False,1,Nolan Schanuel,False,0,True,True,False
2026-05-15,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Nolan Schanuel,LAA,LAD,0.7581678200542558,39.02,4.5,4.2,6,N,False,0,True,False,Nolan Schanuel + Bobby Witt Jr.,1,Nolan Schanuel,False,0,Bobby Witt Jr.,True,1,True,True,False
2026-05-15,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Bobby Witt Jr.,KCR,STL,0.743149320010176,64.84,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Zach Neto,1,Bobby Witt Jr.,True,1,Zach Neto,False,1,True,True,True
2026-05-15,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bobby Witt Jr.,KCR,STL,0.743149320010176,64.84,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Luis Arraez,2,Bobby Witt Jr.,True,1,Luis Arraez,True,1,True,True,True
2026-05-15,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Ketel Marte,ARI,COL,0.7244893876663459,68.06,4.8,1.0,2,N,False,0,True,False,Ketel Marte + Bobby Witt Jr.,1,Ketel Marte,False,0,Bobby Witt Jr.,True,1,True,True,False
2026-05-16,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Daylen Lile,WSN,BAL,0.7449871014421428,60.64,4.1,5.6,3,N,False,1,True,True,Daylen Lile + Luis Arraez,1,Daylen Lile,False,1,Luis Arraez,True,1,True,True,True
2026-05-16,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Daylen Lile,WSN,BAL,0.7449871014421428,60.64,4.1,5.6,3,N,False,1,True,True,Daylen Lile + Luis Arraez,1,Daylen Lile,False,1,Luis Arraez,True,1,True,True,True
2026-05-16,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Daylen Lile,WSN,BAL,0.7449871014421428,60.64,4.1,5.6,3,N,False,1,True,True,Daylen Lile + Luis Arraez,1,Daylen Lile,False,1,Luis Arraez,True,1,True,True,True
2026-05-16,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Bobby Witt Jr.,KCR,STL,0.7266037667467523,62.08,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Luis Arraez,2,Bobby Witt Jr.,True,1,Luis Arraez,True,1,True,True,True
2026-05-16,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bobby Witt Jr.,KCR,STL,0.7266037667467523,62.08,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Luis Arraez,2,Bobby Witt Jr.,True,1,Luis Arraez,True,1,True,True,True
2026-05-16,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,STL,0.7266037667467523,62.08,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Corbin Carroll,1,Bobby Witt Jr.,True,1,Corbin Carroll,False,1,True,True,True
2026-05-17,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Ildemaro Vargas,ARI,COL,0.7762755668591402,62.22,4.3,5.0,1,N,True,1,True,True,Ildemaro Vargas + Ketel Marte,1,Ildemaro Vargas,True,1,Ketel Marte,False,,False,False,False
2026-05-17,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Ketel Marte,ARI,COL,0.7464171827916146,55.29,4.8,1.0,5,N,False,,False,False,Ketel Marte + Geraldo Perdomo,0,Ketel Marte,False,,Geraldo Perdomo,False,1,False,False,False
2026-05-17,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Ketel Marte,ARI,COL,0.7464171827916146,55.29,4.8,1.0,5,N,False,,False,False,Ketel Marte + Geraldo Perdomo,0,Ketel Marte,False,,Geraldo Perdomo,False,1,False,False,False
2026-05-17,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shea Langeliers,ATH,SFG,0.7389127507617395,56.2,4.7,1.8,3,N,False,,False,False,Shea Langeliers + Drake Baldwin,1,Shea Langeliers,False,,Drake Baldwin,True,0,False,False,False
2026-05-17,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Shea Langeliers,ATH,SFG,0.7389127507617395,56.2,4.7,1.8,3,N,False,,False,False,Shea Langeliers + Drake Baldwin,1,Shea Langeliers,False,,Drake Baldwin,True,0,False,False,False
2026-05-17,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,STL,0.7059957102936362,62.98,4.7,2.0,2,N,True,0,True,False,Bobby Witt Jr. + Bo Bichette,2,Bobby Witt Jr.,True,0,Bo Bichette,True,1,True,True,False
2026-05-18,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SFG,ARI,0.7660079149716463,64.38,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,0,True,False,False
2026-05-18,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SFG,ARI,0.7660079149716463,64.38,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,0,True,False,False
2026-05-18,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SFG,ARI,0.7660079149716463,64.38,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,0,True,False,False
2026-05-18,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SFG,ARI,0.7660079149716463,64.38,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,0,True,False,False
2026-05-18,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,ARI,0.7660079149716463,64.38,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,0,True,False,False
2026-05-18,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Jeremy Peña,HOU,MIN,0.7425391358631402,67.0,4.8,1.0,6,N,True,0,True,False,Jeremy Peña + Elly De La Cruz,1,Jeremy Peña,True,0,Elly De La Cruz,False,0,True,False,False
2026-05-19,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Ronald Acuña Jr.,ATL,MIA,0.8691370228666876,58.65,4.8,1.0,7,N,False,1,True,True,Ronald Acuña Jr. + Drake Baldwin,1,Ronald Acuña Jr.,False,1,Drake Baldwin,True,,False,False,False
2026-05-19,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Ronald Acuña Jr.,ATL,MIA,0.8691370228666876,58.65,4.8,1.0,7,N,False,1,True,True,Ronald Acuña Jr. + Drake Baldwin,1,Ronald Acuña Jr.,False,1,Drake Baldwin,True,,False,False,False
2026-05-19,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Drake Baldwin,ATL,MIA,0.8667761464809081,59.91,4.8,1.2,1,N,True,,False,False,Drake Baldwin + Ozzie Albies,1,Drake Baldwin,True,,Ozzie Albies,False,0,False,False,False
2026-05-19,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Drake Baldwin,ATL,MIA,0.8667761464809081,59.91,4.8,1.2,1,N,True,,False,False,Drake Baldwin + Ozzie Albies,1,Drake Baldwin,True,,Ozzie Albies,False,0,False,False,False
2026-05-19,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Drake Baldwin,ATL,MIA,0.8667761464809081,59.91,4.8,1.2,1,N,True,,False,False,Drake Baldwin + Ronald Acuña Jr.,1,Drake Baldwin,True,,Ronald Acuña Jr.,False,1,False,False,False
2026-05-19,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Jeremy Peña,HOU,MIN,0.6301339302264751,67.21,4.8,1.0,4,N,True,1,True,True,Jeremy Peña + Carlos Correa,1,Jeremy Peña,True,1,Carlos Correa,False,,False,False,False
2026-05-20,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Byron Buxton,MIN,HOU,0.7493780009233952,64.74,4.8,1.0,5,N,False,0,True,False,Byron Buxton + Luis Arraez,1,Byron Buxton,False,0,Luis Arraez,True,1,True,True,False
2026-05-20,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Byron Buxton,MIN,HOU,0.7493780009233952,64.74,4.8,1.0,5,N,False,0,True,False,Byron Buxton + Luis Arraez,1,Byron Buxton,False,0,Luis Arraez,True,1,True,True,False
2026-05-20,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Byron Buxton,MIN,HOU,0.7493780009233952,64.74,4.8,1.0,5,N,False,0,True,False,Byron Buxton + Luis Arraez,1,Byron Buxton,False,0,Luis Arraez,True,1,True,True,False
2026-05-20,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Bo Bichette,NYM,WSN,0.7301064747396944,67.73,4.7,2.0,0,Y,True,1,True,True,Bo Bichette + Luis Arraez,2,Bo Bichette,True,1,Luis Arraez,True,1,True,True,True
2026-05-20,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bo Bichette,NYM,WSN,0.7301064747396944,67.73,4.7,2.0,0,Y,True,1,True,True,Bo Bichette + Luis Arraez,2,Bo Bichette,True,1,Luis Arraez,True,1,True,True,True
2026-05-20,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bo Bichette,NYM,WSN,0.7301064747396944,67.73,4.7,2.0,0,Y,True,1,True,True,Bo Bichette + Jacob Wilson,1,Bo Bichette,True,1,Jacob Wilson,False,,False,False,False
2026-05-21,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Ildemaro Vargas,2,Bo Bichette,True,1,Ildemaro Vargas,True,0,True,True,False
2026-05-21,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Ildemaro Vargas,2,Bo Bichette,True,1,Ildemaro Vargas,True,0,True,True,False
2026-05-21,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Ildemaro Vargas,2,Bo Bichette,True,1,Ildemaro Vargas,True,0,True,True,False
2026-05-21,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Ildemaro Vargas,2,Bo Bichette,True,1,Ildemaro Vargas,True,0,True,True,False
2026-05-21,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Ildemaro Vargas,2,Bo Bichette,True,1,Ildemaro Vargas,True,0,True,True,False
2026-05-21,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bo Bichette,NYM,WSN,0.7256770979235474,69.66,4.7,2.0,3,N,True,1,True,True,Bo Bichette + Francisco Lindor,1,Bo Bichette,True,1,Francisco Lindor,False,,False,False,False
2026-05-22,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Josh Jung,TEX,LAA,0.7774854529433655,65.88,4.6,3.2,3,N,False,1,True,True,Josh Jung + Jake Burger,0,Josh Jung,False,1,Jake Burger,False,1,True,True,True
2026-05-22,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Wyatt Langford,TEX,LAA,0.7473644835275086,52.56,4.6,2.8,9,N,False,,False,False,Wyatt Langford + Alec Burleson,1,Wyatt Langford,False,,Alec Burleson,True,,False,False,False
2026-05-22,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Alec Burleson,STL,CIN,0.7212633779543824,69.85,4.6,3.2,2,N,True,,False,False,Alec Burleson + Iván Herrera,1,Alec Burleson,True,,Iván Herrera,False,,False,False,False
2026-05-22,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Alec Burleson,STL,CIN,0.7212633779543824,69.85,4.6,3.2,2,N,True,,False,False,Alec Burleson + Josh Jung,1,Alec Burleson,True,,Josh Jung,False,1,False,False,False
2026-05-22,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Drake Baldwin,ATL,WSN,0.7069043683922013,69.15,4.8,1.2,3,N,True,,False,False,Drake Baldwin + JJ Wetherholt,1,Drake Baldwin,True,,JJ Wetherholt,False,,False,False,False
2026-05-22,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Alec Burleson,STL,CIN,0.7212633779543824,69.85,4.6,3.2,2,N,True,,False,False,Alec Burleson + Drake Baldwin,2,Alec Burleson,True,,Drake Baldwin,True,,False,False,False
2026-05-23,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,William Contreras,MIL,LAD,0.7370708656471573,47.01,4.6,3.0,4,N,False,,False,False,William Contreras + Ketel Marte,0,William Contreras,False,,Ketel Marte,False,1,False,False,False
2026-05-23,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",William Contreras,MIL,LAD,0.7370708656471573,47.01,4.6,3.0,4,N,False,,False,False,William Contreras + Ketel Marte,0,William Contreras,False,,Ketel Marte,False,1,False,False,False
2026-05-23,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,William Contreras,MIL,LAD,0.7370708656471573,47.01,4.6,3.0,4,N,False,,False,False,William Contreras + Ketel Marte,0,William Contreras,False,,Ketel Marte,False,1,False,False,False
2026-05-23,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Ketel Marte,ARI,COL,0.7363779728170966,54.87,4.8,1.0,4,N,False,1,True,True,Ketel Marte + William Contreras,0,Ketel Marte,False,1,William Contreras,False,,False,False,False
2026-05-23,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Ketel Marte,ARI,COL,0.7363779728170966,54.87,4.8,1.0,4,N,False,1,True,True,Ketel Marte + William Contreras,0,Ketel Marte,False,1,William Contreras,False,,False,False,False
2026-05-23,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Alec Burleson,STL,CIN,0.7098647220064451,69.72,4.6,3.2,2,N,True,1,True,True,Alec Burleson + Jordan Walker,1,Alec Burleson,True,1,Jordan Walker,False,1,True,True,True
2026-05-24,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Alec Burleson,STL,CIN,0.7373913081355113,67.2,4.6,3.0,2,N,True,,False,False,Alec Burleson + Ketel Marte,1,Alec Burleson,True,,Ketel Marte,False,1,False,False,False
2026-05-24,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Alec Burleson,STL,CIN,0.7373913081355113,67.2,4.6,3.0,2,N,True,,False,False,Alec Burleson + Ketel Marte,1,Alec Burleson,True,,Ketel Marte,False,1,False,False,False
2026-05-24,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Alec Burleson,STL,CIN,0.7373913081355113,67.2,4.6,3.0,2,N,True,,False,False,Alec Burleson + Ketel Marte,1,Alec Burleson,True,,Ketel Marte,False,1,False,False,False
2026-05-24,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Ketel Marte,ARI,COL,0.7215757739769906,61.2,4.8,1.0,1,N,False,1,True,True,Ketel Marte + JJ Wetherholt,0,Ketel Marte,False,1,JJ Wetherholt,False,,False,False,False
2026-05-24,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Ketel Marte,ARI,COL,0.7215757739769906,61.2,4.8,1.0,1,N,False,1,True,True,Ketel Marte + JJ Wetherholt,0,Ketel Marte,False,1,JJ Wetherholt,False,,False,False,False
2026-05-24,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Alec Burleson,STL,CIN,0.7373913081355113,67.2,4.6,3.0,2,N,True,,False,False,Alec Burleson + Ketel Marte,1,Alec Burleson,True,,Ketel Marte,False,1,False,False,False
2026-05-25,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SFG,ARI,0.727128062381987,56.96,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Nick Kurtz,1,Luis Arraez,True,1,Nick Kurtz,False,0,True,True,False
2026-05-25,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SFG,ARI,0.727128062381987,56.96,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Nick Kurtz,1,Luis Arraez,True,1,Nick Kurtz,False,0,True,True,False
2026-05-25,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SFG,ARI,0.727128062381987,56.96,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Jacob Wilson,1,Luis Arraez,True,1,Jacob Wilson,False,,False,False,False
2026-05-25,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SFG,ARI,0.727128062381987,56.96,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Shohei Ohtani,1,Luis Arraez,True,1,Shohei Ohtani,False,1,True,True,True
2026-05-25,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,ARI,0.727128062381987,56.96,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Nico Hoerner,2,Luis Arraez,True,1,Nico Hoerner,True,0,True,True,False
